Animal ID,Name_Intake,DateTime_Intake,MonthYear_Intake,Found Location,Intake Type,Intake Condition,Animal Type_Intake,Sex upon Intake,Age upon Intake,Breed_Intake,Color_Intake,Name_Outcome,DateTime_Outcome,MonthYear_Outcome,Date of Birth,Animal Type_Outcome,Sex upon Outcome,Age upon Outcome,Breed_Outcome,Color_Outcome,binary_outcome
A814305,*Juliet,02/27/2020 02:52:00 PM,02/27/2020 02:52:00 PM,16058 Meurer Lane in Travis (TX),Stray,Normal,Dog,Intact Female,2 years,Australian Cattle Dog,Black/White,*Juliet,03/04/2020 04:54:00 PM,03/04/2020 04:54:00 PM,02/27/2018,Dog,Spayed Female,2 years,Australian Cattle Dog,Black/White,0.0
A814303,,02/27/2020 02:36:00 PM,02/27/2020 02:36:00 PM,5511 Blue Bluff Road in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Chihuahua Longhair/Yorkshire Terrier,Chocolate/White,,03/03/2020 05:15:00 PM,03/03/2020 05:15:00 PM,02/27/2019,Dog,Spayed Female,1 year,Chihuahua Longhair/Yorkshire Terrier,Chocolate/White,0.0
A814300,,02/27/2020 01:41:00 PM,02/27/2020 01:41:00 PM,1111 West 10Th Street in Austin (TX),Stray,Injured,Cat,Intact Female,4 weeks,Domestic Shorthair,Black,,03/07/2020 12:47:00 PM,03/07/2020 12:47:00 PM,01/27/2020,Cat,Intact Female,1 month,Domestic Shorthair,Black,1.0
A814299,,02/27/2020 01:04:00 PM,02/27/2020 01:04:00 PM,2201 Speedway in Austin (TX),Stray,Normal,Dog,Neutered Male,6 months,Ibizan Hound,Tan/Black,,03/02/2020 11:20:00 AM,03/02/2020 11:20:00 AM,08/27/2019,Dog,Neutered Male,6 months,Ibizan Hound,Tan/Black,0.0
A814298,,02/27/2020 01:09:00 PM,02/27/2020 01:09:00 PM,1712 E 11Th Street in Austin (TX),Wildlife,Normal,Other,Unknown,2 years,Bat,Brown,,02/27/2020 03:07:00 PM,02/27/2020 03:07:00 PM,02/27/2018,Other,Unknown,,Bat,Brown,1.0
A814297,*Blake,02/27/2020 01:01:00 PM,02/27/2020 01:01:00 PM,Boggy Ford Lane in Travis (TX),Stray,Normal,Dog,Intact Male,6 months,Black Mouth Cur Mix,Brown/Black,*Blake,03/02/2020 12:55:00 PM,03/02/2020 12:55:00 PM,08/27/2019,Dog,Intact Male,6 months,Black Mouth Cur Mix,Brown/Black,0.0
A814296,*Brady,02/27/2020 12:50:00 PM,02/27/2020 12:50:00 PM,Bundyhill Drive And East Martin Luther King in Austin (TX),Stray,Normal,Dog,Intact Male,3 years,Pit Bull,Black Brindle/White,*Brady,03/06/2020 12:19:00 PM,03/06/2020 12:19:00 PM,02/27/2017,Dog,Intact Male,3 years,Pit Bull,Black Brindle/White,0.0
A814295,*Odin,02/27/2020 12:31:00 PM,02/27/2020 12:31:00 PM,1705 Corona Drive in Austin (TX),Stray,Normal,Dog,Intact Male,4 years,Pit Bull,Blue,*Odin,03/09/2020 01:39:00 PM,03/09/2020 01:39:00 PM,02/27/2016,Dog,Neutered Male,4 years,Pit Bull,Blue,0.0
A814293,,02/27/2020 11:52:00 AM,02/27/2020 11:52:00 AM,Bestride Bend And Silhouette Street in Austin (TX),Stray,Normal,Dog,Intact Female,2 months,Anatol Shepherd,Tricolor,,03/03/2020 04:27:00 PM,03/03/2020 04:27:00 PM,12/14/2019,Dog,Spayed Female,2 months,Anatol Shepherd,Tricolor,0.0
A814292,,02/27/2020 11:52:00 AM,02/27/2020 11:52:00 AM,Bestride Bend And Silhouette Street in Austin (TX),Stray,Normal,Dog,Intact Male,4 months,Great Pyrenees,White,,03/02/2020 06:11:00 PM,03/02/2020 06:11:00 PM,10/27/2019,Dog,Neutered Male,4 months,Great Pyrenees,White,0.0
A814291,De Niro,02/27/2020 11:37:00 AM,02/27/2020 11:37:00 AM,744 West William Cannon Drive in Austin (TX),Abandoned,Normal,Cat,Intact Male,1 year,Domestic Shorthair,Black/White,De Niro,03/03/2020 12:40:00 PM,03/03/2020 12:40:00 PM,02/27/2019,Cat,Neutered Male,1 year,Domestic Shorthair,Black/White,0.0
A814287,*Babs,02/27/2020 10:26:00 AM,02/27/2020 10:26:00 AM,10602 Mcmillian Drive in Austin (TX),Stray,Injured,Dog,Spayed Female,8 years,Pit Bull,Fawn,*Babs,03/16/2020 05:08:00 PM,03/16/2020 05:08:00 PM,02/27/2012,Dog,Spayed Female,8 years,Pit Bull,Fawn,0.0
A814284,,02/27/2020 08:51:00 AM,02/27/2020 08:51:00 AM,Austin (TX),Wildlife,Normal,Other,Unknown,1 year,Bat,Brown,,03/01/2020 06:53:00 PM,03/01/2020 06:53:00 PM,02/27/2019,Other,Unknown,1 year,Bat,Brown,1.0
A814283,,02/27/2020 08:51:00 AM,02/27/2020 08:51:00 AM,Austin (TX),Wildlife,Normal,Other,Unknown,1 year,Bat,Brown,,02/29/2020 09:29:00 AM,02/29/2020 09:29:00 AM,02/27/2019,Other,Unknown,1 year,Bat,Brown,1.0
A814282,,02/27/2020 08:51:00 AM,02/27/2020 08:51:00 AM,Austin (TX),Wildlife,Normal,Other,Unknown,1 year,Bat,Brown,,02/29/2020 09:28:00 AM,02/29/2020 09:28:00 AM,02/27/2019,Other,Unknown,1 year,Bat,Brown,1.0
A814281,,02/27/2020 08:51:00 AM,02/27/2020 08:51:00 AM,Austin (TX),Wildlife,Normal,Other,Unknown,1 year,Bat,Brown,,02/29/2020 09:26:00 AM,02/29/2020 09:26:00 AM,02/27/2019,Other,Unknown,1 year,Bat,Brown,1.0
A814280,,02/27/2020 08:51:00 AM,02/27/2020 08:51:00 AM,Austin (TX),Wildlife,Normal,Other,Unknown,1 year,Bat,Brown,,02/29/2020 09:25:00 AM,02/29/2020 09:25:00 AM,02/27/2019,Other,Unknown,1 year,Bat,Brown,1.0
A814279,,02/27/2020 08:42:00 AM,02/27/2020 08:42:00 AM,Austin (TX),Wildlife,Normal,Other,Unknown,1 year,Bat,Brown,,02/29/2020 09:25:00 AM,02/29/2020 09:25:00 AM,02/27/2019,Other,Unknown,1 year,Bat,Brown,1.0
A814274,,02/26/2020 06:56:00 PM,02/26/2020 06:56:00 PM,Pearce Lane And Ross Road in Austin (TX),Stray,Normal,Dog,Intact Male,3 months,Labrador Retriever,Black/Tan,,03/01/2020 06:18:00 PM,03/01/2020 06:18:00 PM,11/26/2019,Dog,Neutered Male,3 months,Labrador Retriever,Black/Tan,0.0
A814273,Blaze,03/04/2020 05:28:00 PM,03/04/2020 05:28:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,3 months,Labrador Retriever,Black/White,Blaze,03/05/2020 05:33:00 PM,03/05/2020 05:33:00 PM,11/26/2019,Dog,Neutered Male,3 months,Labrador Retriever,Black/White,0.0
A814272,,02/26/2020 06:56:00 PM,02/26/2020 06:56:00 PM,Pearce Lane And Ross Road in Austin (TX),Stray,Normal,Dog,Intact Male,3 months,Labrador Retriever,White/Black,,03/01/2020 06:44:00 PM,03/01/2020 06:44:00 PM,11/26/2019,Dog,Neutered Male,3 months,Labrador Retriever,White/Black,0.0
A814270,Lana,02/26/2020 05:39:00 PM,02/26/2020 05:39:00 PM,West 24Th Street And Leon Street in Austin (TX),Stray,Normal,Dog,Intact Female,3 years,German Shepherd,Black,Lana,03/10/2020 05:18:00 PM,03/10/2020 05:18:00 PM,02/26/2017,Dog,Spayed Female,3 years,German Shepherd,Black,0.0
A814269,Charlie,02/26/2020 05:29:00 PM,02/26/2020 05:29:00 PM,Alondra Lane And Pinon Vista Drive in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,German Shepherd,Red/Black,Charlie,03/02/2020 04:19:00 PM,03/02/2020 04:19:00 PM,02/26/2019,Dog,Spayed Female,1 year,German Shepherd,Red/Black,0.0
A814268,,02/26/2020 05:13:00 PM,02/26/2020 05:13:00 PM,South Lakeshore Boulevard And Pleasant Valley Drive in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Chihuahua Shorthair,Brown/White,,03/01/2020 05:09:00 PM,03/01/2020 05:09:00 PM,02/26/2019,Dog,Spayed Female,1 year,Chihuahua Shorthair,Brown/White,0.0
A814266,Lily,02/26/2020 04:20:00 PM,02/26/2020 04:20:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,2 months,Chihuahua Shorthair/Dachshund,Brown/Tan,Lily,02/29/2020 04:29:00 PM,02/29/2020 04:29:00 PM,12/08/2019,Dog,Spayed Female,2 months,Chihuahua Shorthair/Dachshund,Brown/Tan,0.0
A814265,Chikillin,02/26/2020 04:20:00 PM,02/26/2020 04:20:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,1 year,Chihuahua Shorthair,Black,Chikillin,03/02/2020 12:55:00 PM,03/02/2020 12:55:00 PM,08/26/2018,Dog,Neutered Male,1 year,Chihuahua Shorthair,Black,0.0
A814259,Mr. Cat,02/26/2020 03:23:00 PM,02/26/2020 03:23:00 PM,Austin (TX),Owner Surrender,Sick,Cat,Intact Male,2 years,Domestic Shorthair,Brown Tabby,Mr. Cat,03/01/2020 01:04:00 PM,03/01/2020 01:04:00 PM,02/26/2018,Cat,Intact Male,2 years,Domestic Shorthair,Brown Tabby,0.0
A814252,,02/26/2020 02:07:00 PM,02/26/2020 02:07:00 PM,4719 S Congress in Austin (TX),Wildlife,Sick,Other,Unknown,1 year,Bat,Black,,03/01/2020 02:58:00 PM,03/01/2020 02:58:00 PM,02/26/2019,Other,Unknown,1 year,Bat,Black,1.0
A814250,Pelusa,02/26/2020 01:39:00 PM,02/26/2020 01:39:00 PM,Felix Ave And Vargas Rd in Austin (TX),Stray,Normal,Dog,Intact Female,4 months,Alaskan Husky,Black/White,Pelusa,02/26/2020 02:39:00 PM,02/26/2020 02:39:00 PM,10/26/2019,Dog,Intact Female,4 months,Alaskan Husky,Black/White,0.0
A814249,Oliver,02/26/2020 01:39:00 PM,02/26/2020 01:39:00 PM,Felix Ave And Vargas Rd in Austin (TX),Stray,Normal,Dog,Intact Male,4 months,Alaskan Husky,Black/White,Oliver,02/26/2020 02:39:00 PM,02/26/2020 02:39:00 PM,10/26/2019,Dog,Intact Male,4 months,Alaskan Husky,Black/White,0.0
A814248,,02/26/2020 12:47:00 PM,02/26/2020 12:47:00 PM,1616 East Oltorf Street in Austin (TX),Stray,Normal,Dog,Intact Female,2 years,Border Collie,Brown/Black,,03/01/2020 04:53:00 PM,03/01/2020 04:53:00 PM,02/26/2018,Dog,Spayed Female,2 years,Border Collie,Brown/Black,0.0
A814246,Daisy Ann,02/26/2020 01:12:00 PM,02/26/2020 01:12:00 PM,Harrier Flight Trail And Spiedel Dr in Travis (TX),Stray,Normal,Dog,Spayed Female,5 years,Labrador Retriever,Tan,Daisy Ann,03/06/2020 12:20:00 PM,03/06/2020 12:20:00 PM,02/26/2015,Dog,Spayed Female,5 years,Labrador Retriever,Tan,0.0
A814243,Gray,02/26/2020 12:37:00 PM,02/26/2020 12:37:00 PM,124 West Anderson Lane in Austin (TX),Stray,Normal,Cat,Neutered Male,4 years,Domestic Shorthair,Blue Tabby/White,Gray,03/07/2020 04:45:00 PM,03/07/2020 04:45:00 PM,02/26/2016,Cat,Neutered Male,4 years,Domestic Shorthair,Blue Tabby/White,0.0
A814241,,02/26/2020 12:27:00 PM,02/26/2020 12:27:00 PM,Middle Lane And South Ih 35 Frontage Road in Austin (TX),Stray,Normal,Dog,Intact Female,2 years,German Shepherd,Black,,03/01/2020 04:46:00 PM,03/01/2020 04:46:00 PM,02/26/2018,Dog,Spayed Female,2 years,German Shepherd,Black,0.0
A814239,,02/26/2020 12:06:00 PM,02/26/2020 12:06:00 PM,9100 Evelyn Road in Travis (TX),Stray,Normal,Cat,Intact Female,2 years,Domestic Shorthair,Calico,,03/01/2020 09:58:00 AM,03/01/2020 09:58:00 AM,02/26/2018,Cat,Intact Female,2 years,Domestic Shorthair,Calico,0.0
A814237,,02/26/2020 12:06:00 PM,02/26/2020 12:06:00 PM,9100 Evelyn Road in Travis (TX),Stray,Normal,Cat,Unknown,2 years,Domestic Shorthair,Black/White,,03/01/2020 09:58:00 AM,03/01/2020 09:58:00 AM,02/26/2018,Cat,Unknown,2 years,Domestic Shorthair,Black/White,0.0
A814236,,02/26/2020 12:06:00 PM,02/26/2020 12:06:00 PM,9100 Evelyn Road in Travis (TX),Stray,Normal,Cat,Intact Female,2 years,Domestic Shorthair,Black/White,,03/01/2020 09:57:00 AM,03/01/2020 09:57:00 AM,02/26/2018,Cat,Intact Female,2 years,Domestic Shorthair,Black/White,0.0
A814235,,02/26/2020 12:06:00 PM,02/26/2020 12:06:00 PM,9100 Evelyn Road in Travis (TX),Stray,Normal,Cat,Unknown,2 years,Domestic Shorthair,Black/White,,03/01/2020 09:57:00 AM,03/01/2020 09:57:00 AM,02/26/2018,Cat,Unknown,2 years,Domestic Shorthair,Black/White,0.0
A814234,*Harper,02/26/2020 11:41:00 AM,02/26/2020 11:41:00 AM,1548 Fm 685 in Travis (TX),Stray,Normal,Dog,Spayed Female,3 years,Pit Bull,Black/White,*Harper,03/12/2020 10:59:00 AM,03/12/2020 10:59:00 AM,02/26/2017,Dog,Spayed Female,3 years,Pit Bull,Black/White,0.0
A814230,,02/26/2020 11:10:00 AM,02/26/2020 11:10:00 AM,2405 Wagon Crossing Path in Austin (TX),Stray,Nursing,Dog,Intact Male,6 days,Yorkshire Terrier/Border Terrier,Sable,,03/25/2020 05:07:00 PM,03/25/2020 05:07:00 PM,02/20/2020,Dog,Intact Male,4 weeks,Yorkshire Terrier/Border Terrier,Sable,0.0
A814229,,02/26/2020 11:10:00 AM,02/26/2020 11:10:00 AM,2405 Wagon Crossing Path in Austin (TX),Stray,Nursing,Dog,Intact Male,6 days,Yorkshire Terrier/Border Terrier,Cream,,03/25/2020 05:06:00 PM,03/25/2020 05:06:00 PM,02/20/2020,Dog,Intact Male,4 weeks,Yorkshire Terrier/Border Terrier,Cream,0.0
A814228,,02/26/2020 11:10:00 AM,02/26/2020 11:10:00 AM,2405 Wagon Crossing Path in Austin (TX),Stray,Nursing,Dog,Intact Male,6 days,Yorkshire Terrier/Border Terrier,Brown,,03/25/2020 05:06:00 PM,03/25/2020 05:06:00 PM,02/20/2020,Dog,Intact Male,4 weeks,Yorkshire Terrier/Border Terrier,Brown,0.0
A814227,,02/26/2020 11:10:00 AM,02/26/2020 11:10:00 AM,2405 Wagon Crossing Path in Austin (TX),Stray,Nursing,Dog,Intact Female,6 days,Yorkshire Terrier/Border Terrier,Brown,,03/25/2020 05:06:00 PM,03/25/2020 05:06:00 PM,02/20/2020,Dog,Intact Female,4 weeks,Yorkshire Terrier/Border Terrier,Brown,0.0
A814226,,02/26/2020 11:10:00 AM,02/26/2020 11:10:00 AM,2405 Wagon Crossing Path in Austin (TX),Stray,Nursing,Dog,Intact Female,6 days,Yorkshire Terrier/Border Terrier,Brown,,03/25/2020 05:06:00 PM,03/25/2020 05:06:00 PM,02/20/2020,Dog,Intact Female,4 weeks,Yorkshire Terrier/Border Terrier,Brown,0.0
A814225,*Winona,02/26/2020 11:10:00 AM,02/26/2020 11:10:00 AM,2405 Wagon Crossing Path in Austin (TX),Stray,Nursing,Dog,Intact Female,5 years,Yorkshire Terrier/Border Terrier,Black/Brown,*Winona,03/25/2020 05:06:00 PM,03/25/2020 05:06:00 PM,02/26/2015,Dog,Intact Female,5 years,Yorkshire Terrier/Border Terrier,Black/Brown,0.0
A814222,Max,02/26/2020 09:32:00 AM,02/26/2020 09:32:00 AM,1101 Wheatley Avenue in Austin (TX),Stray,Normal,Dog,Intact Male,4 years,German Shepherd,White,Max,02/26/2020 07:38:00 PM,02/26/2020 07:38:00 PM,02/26/2016,Dog,Intact Male,4 years,German Shepherd,White,0.0
A814221,Rocky,02/26/2020 09:32:00 AM,02/26/2020 09:32:00 AM,1101 Wheatley Avenue in Austin (TX),Stray,Normal,Dog,Neutered Male,6 years,Doberman Pinsch,Black/Brown,Rocky,02/26/2020 07:38:00 PM,02/26/2020 07:38:00 PM,02/26/2014,Dog,Neutered Male,6 years,Doberman Pinsch,Black/Brown,0.0
A814213,,02/25/2020 11:45:00 PM,02/25/2020 11:45:00 PM,7905 Wykeham Dr in Austin (TX),Wildlife,Normal,Other,Unknown,11 months,Bat,Brown,,02/26/2020 10:51:00 AM,02/26/2020 10:51:00 AM,02/26/2019,Other,Unknown,1 year,Bat,Brown,1.0
A814211,Tyrus,02/25/2020 06:50:00 PM,02/25/2020 06:50:00 PM,Orland Boulevard And South First Street in Austin (TX),Stray,Normal,Dog,Intact Male,2 months,Border Terrier/Yorkshire Terrier,Brown/Black,Tyrus,02/26/2020 11:51:00 AM,02/26/2020 11:51:00 AM,12/11/2019,Dog,Intact Male,2 months,Border Terrier/Yorkshire Terrier,Brown/Black,0.0
A814210,Canela,02/25/2020 06:08:00 PM,02/25/2020 06:08:00 PM,7201 Levander Loop in Austin (TX),Abandoned,Normal,Dog,Spayed Female,2 years,Chihuahua Shorthair,Brown/White,Canela,02/26/2020 12:28:00 PM,02/26/2020 12:28:00 PM,02/25/2018,Dog,Spayed Female,2 years,Chihuahua Shorthair,Brown/White,0.0
A814209,Chikis,02/25/2020 06:08:00 PM,02/25/2020 06:08:00 PM,7201 Levander Loop in Austin (TX),Abandoned,Normal,Dog,Spayed Female,6 months,Chihuahua Shorthair,Tan/White,Chikis,02/26/2020 12:28:00 PM,02/26/2020 12:28:00 PM,08/25/2019,Dog,Spayed Female,6 months,Chihuahua Shorthair,Tan/White,0.0
A814207,,02/25/2020 05:37:00 PM,02/25/2020 05:37:00 PM,5516 Victory Gallop Drive in Austin (TX),Stray,Normal,Cat,Intact Female,1 year,Domestic Shorthair Mix,Torbie,,02/29/2020 12:35:00 PM,02/29/2020 12:35:00 PM,02/25/2019,Cat,Intact Female,1 year,Domestic Shorthair Mix,Torbie,0.0
A814206,,02/25/2020 05:37:00 PM,02/25/2020 05:37:00 PM,5516 Victory Gallop Drive in Austin (TX),Stray,Normal,Cat,Intact Female,7 months,Domestic Shorthair Mix,White,,02/28/2020 11:53:00 AM,02/28/2020 11:53:00 AM,07/25/2019,Cat,Intact Female,7 months,Domestic Shorthair Mix,White,0.0
A814205,,02/25/2020 05:42:00 PM,02/25/2020 05:42:00 PM,10244 Twin Lake Loop in Travis (TX),Wildlife,Injured,Other,Unknown,2 years,Bat,Brown,,02/26/2020 10:53:00 AM,02/26/2020 10:53:00 AM,02/25/2018,Other,Unknown,2 years,Bat,Brown,1.0
A814202,Gypsy,02/25/2020 04:54:00 PM,02/25/2020 04:54:00 PM,104 Perpetuation Drive in Lakeway (TX),Abandoned,Normal,Cat,Spayed Female,5 years,Domestic Shorthair Mix,Calico,Gypsy,03/07/2020 04:08:00 PM,03/07/2020 04:08:00 PM,02/25/2015,Cat,Spayed Female,5 years,Domestic Shorthair Mix,Calico,0.0
A814201,Bella,02/25/2020 05:00:00 PM,02/25/2020 05:00:00 PM,1700 Adobe Walls Way in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Alaskan Husky/German Shepherd,Black/Cream,Bella,02/26/2020 11:31:00 AM,02/26/2020 11:31:00 AM,02/25/2019,Dog,Intact Female,1 year,Alaskan Husky/German Shepherd,Black/Cream,0.0
A814199,Pattie,02/25/2020 05:00:00 PM,02/25/2020 05:00:00 PM,1700 Adobe Walls Way in Austin (TX),Stray,Normal,Dog,Spayed Female,8 years,Dachshund Longhair,Red,Pattie,02/26/2020 04:14:00 PM,02/26/2020 04:14:00 PM,08/25/2011,Dog,Spayed Female,8 years,Dachshund Longhair,Red,0.0
A814197,,02/25/2020 04:36:00 PM,02/25/2020 04:36:00 PM,3503 River Rd in Travis (TX),Stray,Nursing,Dog,Intact Female,1 weeks,Chihuahua Shorthair Mix,White/Brown,,02/25/2020 05:52:00 PM,02/25/2020 05:52:00 PM,02/12/2020,Dog,Intact Female,1 weeks,Chihuahua Shorthair Mix,White/Brown,0.0
A814196,,02/25/2020 04:36:00 PM,02/25/2020 04:36:00 PM,3503 River Rd in Travis (TX),Stray,Nursing,Dog,Intact Female,1 weeks,Chihuahua Shorthair Mix,Chocolate,,02/25/2020 05:52:00 PM,02/25/2020 05:52:00 PM,02/12/2020,Dog,Intact Female,1 weeks,Chihuahua Shorthair Mix,Chocolate,0.0
A814193,*Kimmie,02/25/2020 04:25:00 PM,02/25/2020 04:25:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,2 months,German Shepherd/Australian Cattle Dog,Red,*Kimmie,02/28/2020 05:18:00 PM,02/28/2020 05:18:00 PM,12/25/2019,Dog,Spayed Female,2 months,German Shepherd/Australian Cattle Dog,Red,0.0
A814192,*Susie,02/25/2020 04:25:00 PM,02/25/2020 04:25:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,2 months,German Shepherd/Australian Cattle Dog,Red,*Susie,02/27/2020 05:24:00 PM,02/27/2020 05:24:00 PM,12/25/2019,Dog,Spayed Female,2 months,German Shepherd/Australian Cattle Dog,Red,0.0
A814191,*Chuckie,02/25/2020 04:25:00 PM,02/25/2020 04:25:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,2 months,German Shepherd/Australian Cattle Dog,Red,*Chuckie,02/27/2020 01:55:00 PM,02/27/2020 01:55:00 PM,12/25/2019,Dog,Neutered Male,2 months,German Shepherd/Australian Cattle Dog,Red,1.0
A814190,*Tommy,02/25/2020 04:25:00 PM,02/25/2020 04:25:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,2 months,German Shepherd/Australian Cattle Dog,Red,*Tommy,02/29/2020 05:34:00 PM,02/29/2020 05:34:00 PM,12/25/2019,Dog,Neutered Male,2 months,German Shepherd/Australian Cattle Dog,Red,0.0
A814189,*Angelica,02/25/2020 04:25:00 PM,02/25/2020 04:25:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,2 months,German Shepherd/Australian Cattle Dog,Red,*Angelica,02/27/2020 05:38:00 PM,02/27/2020 05:38:00 PM,12/25/2019,Dog,Spayed Female,2 months,German Shepherd/Australian Cattle Dog,Red,0.0
A814188,*Dill,02/25/2020 04:25:00 PM,02/25/2020 04:25:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,2 months,German Shepherd/Australian Cattle Dog,Red,*Dill,02/27/2020 05:37:00 PM,02/27/2020 05:37:00 PM,12/25/2019,Dog,Spayed Female,2 months,German Shepherd/Australian Cattle Dog,Red,0.0
A814187,*Lil,03/05/2020 11:33:00 AM,03/05/2020 11:33:00 AM,Travis (TX),Owner Surrender,Normal,Dog,Spayed Female,2 months,German Shepherd/Australian Cattle Dog,Red,*Lil,03/05/2020 03:16:00 PM,03/05/2020 03:16:00 PM,12/25/2019,Dog,Spayed Female,2 months,German Shepherd/Australian Cattle Dog,Red,0.0
A814186,*Phil,02/25/2020 04:25:00 PM,02/25/2020 04:25:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,2 months,Australian Cattle Dog,Red Tick,*Phil,02/28/2020 04:15:00 PM,02/28/2020 04:15:00 PM,12/25/2019,Dog,Neutered Male,2 months,Australian Cattle Dog,Red Tick,0.0
A814184,,02/25/2020 03:33:00 PM,02/25/2020 03:33:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,2 months,Smooth Fox Terrier Mix,Tan/White,,02/28/2020 06:08:00 PM,02/28/2020 06:08:00 PM,12/10/2019,Dog,Neutered Male,2 months,Smooth Fox Terrier Mix,Tan/White,0.0
A814183,,02/25/2020 03:33:00 PM,02/25/2020 03:33:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,2 months,Manchester Terrier Mix,Black/Brown,,02/29/2020 02:08:00 PM,02/29/2020 02:08:00 PM,12/10/2019,Dog,Spayed Female,2 months,Manchester Terrier Mix,Black/Brown,0.0
A814182,,02/25/2020 03:33:00 PM,02/25/2020 03:33:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,2 months,Smooth Fox Terrier Mix,Black/Brown,,02/28/2020 04:29:00 PM,02/28/2020 04:29:00 PM,12/10/2019,Dog,Neutered Male,2 months,Smooth Fox Terrier Mix,Black/Brown,0.0
A814181,,02/25/2020 03:33:00 PM,02/25/2020 03:33:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,2 months,Smooth Fox Terrier Mix,Black/Brown,,02/27/2020 05:22:00 PM,02/27/2020 05:22:00 PM,12/10/2019,Dog,Spayed Female,2 months,Smooth Fox Terrier Mix,Black/Brown,0.0
A814180,Junior,02/25/2020 02:58:00 PM,02/25/2020 02:58:00 PM,12900 N Ih 35 in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Shih Tzu,White,Junior,02/28/2020 07:02:00 PM,02/28/2020 07:02:00 PM,02/25/2018,Dog,Intact Male,2 years,Shih Tzu,White,0.0
A814177,,02/25/2020 02:44:00 PM,02/25/2020 02:44:00 PM,4008 Reeders Drive in Austin (TX),Stray,Normal,Cat,Intact Male,5 years,Domestic Shorthair Mix,Black/White,,02/29/2020 12:34:00 PM,02/29/2020 12:34:00 PM,02/25/2015,Cat,Intact Male,5 years,Domestic Shorthair Mix,Black/White,0.0
A814174,*Cantaloupe,02/25/2020 02:27:00 PM,02/25/2020 02:27:00 PM,510 West 18Th Street in Austin (TX),Stray,Normal,Cat,Spayed Female,1 year,Domestic Medium Hair Mix,Orange Tabby/White,*Cantaloupe,03/14/2020 11:32:00 AM,03/14/2020 11:32:00 AM,02/25/2019,Cat,Spayed Female,1 year,Domestic Medium Hair Mix,Orange Tabby/White,0.0
A814165,,02/25/2020 12:58:00 PM,02/25/2020 12:58:00 PM,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,3 weeks,Domestic Shorthair Mix,Blue/White,,03/28/2020 07:32:00 AM,03/28/2020 07:32:00 AM,01/30/2020,Cat,Neutered Male,1 month,Domestic Shorthair Mix,Blue/White,0.0
A814164,,02/25/2020 12:58:00 PM,02/25/2020 12:58:00 PM,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,3 weeks,Domestic Shorthair Mix,Blue/White,,03/28/2020 07:26:00 AM,03/28/2020 07:26:00 AM,01/30/2020,Cat,Neutered Male,1 month,Domestic Shorthair Mix,Blue/White,0.0
A814160,,02/25/2020 12:41:00 PM,02/25/2020 12:41:00 PM,1607 Matthews Lane in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Yorkshire Terrier Mix,White/Black,,02/29/2020 05:49:00 PM,02/29/2020 05:49:00 PM,02/25/2019,Dog,Spayed Female,1 year,Yorkshire Terrier Mix,White/Black,0.0
A814157,Sir Anubis Egypt,02/25/2020 12:25:00 PM,02/25/2020 12:25:00 PM,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,4 months,Domestic Medium Hair Mix,Black,Sir Anubis Egypt,02/29/2020 06:54:00 PM,02/29/2020 06:54:00 PM,10/25/2019,Cat,Neutered Male,4 months,Domestic Medium Hair Mix,Black,0.0
A814155,,02/25/2020 11:52:00 AM,02/25/2020 11:52:00 AM,127 East Riverside Drive in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Pit Bull,Blue/White,,02/28/2020 07:19:00 PM,02/28/2020 07:19:00 PM,02/25/2019,Dog,Intact Female,1 year,Pit Bull,Blue/White,0.0
A814154,,02/25/2020 11:47:00 AM,02/25/2020 11:47:00 AM,6855 Highway 290 East in Austin (TX),Stray,Normal,Cat,Unknown,2 years,Domestic Shorthair Mix,Orange Tabby,,02/29/2020 12:34:00 PM,02/29/2020 12:34:00 PM,02/25/2018,Cat,Unknown,2 years,Domestic Shorthair Mix,Orange Tabby,0.0
